bin,lens_bin,source_bin,radial_bin,r,value,error
206,3,1,11,0.998,15.731853477080024,0.9185699071891701
207,3,1,12,1.581,17.97419635844834,1.221297913572013
208,3,1,13,2.506,35.77462751046997,3.138233081213143
209,3,1,14,3.972,238.2638425776606,27.533875495071303
210,3,2,0,0.006,1.421007229638023,0.28338404724168337
211,3,2,1,0.01,1.1074282676889557,0.11805451622495063
212,3,2,2,0.016,1.6685342189165384,0.08922824070174636
213,3,2,3,0.025,2.4529020413455567,0.09856013349935083
214,3,2,4,0.04,3.663142141964744,0.1348099568495327
215,3,2,5,0.063,5.591948703760154,0.19928459974367008
216,3,2,6,0.1,7.465601678351211,0.27031781817813677
217,3,2,7,0.158,8.554061073442412,0.3417734875118623
218,3,2,8,0.251,8.489306158661064,0.35913203672664146
219,3,2,9,0.397,8.100947650854632,0.34950808356614826
220,3,2,10,0.629,7.61780931420016,0.39948611323706534
221,3,2,11,0.998,6.7434153435187545,0.3793501944653318
222,3,2,12,1.581,7.500079691405389,0.5083658328695025
223,3,2,13,2.506,10.577917637582614,0.9432577476039034
224,3,2,14,3.972,19.122060226836712,2.2819741266847364
225,3,3,0,0.006,0.7167940384375867,0.27538055282773655
226,3,3,1,0.01,0.8849076905329869,0.10492147778930735
227,3,3,2,0.016,1.227061610108328,0.07095647717214337
228,3,3,3,0.025,1.7479082098868748,0.07120767414796923
229,3,3,4,0.04,2.7345234354507935,0.10082898535700972
230,3,3,5,0.063,4.281742092696505,0.14466267796708915
